typicalGlazingRatio typicalWindowWidth groundGlazingRatio groundWindowWidth buildingDepth balconyWidth siteWidth siteLength floorDepth groundHeight typicalHeight levelNo skylightArea netTotalArea netGroundArea buildingHeight atriumVolume roofArea groundSDA firstSDA groundASE firstASE
0.7 2 0.9 3 17 5 45 57 0.7 5 3 2 253 8874 2565 11 2783 2312 100.0 50.2 29.1 5.3
0.9 3 0.7 3 22 6 54 80 0.4 6 3 5 360.0 37920 4320 21 7560 3960 98.5 NaN 18.7 NaN
0.7 2 0.7 4 17 1 58 53 0.7 3 3 4 456 22408 3074 15 6840 2618 51.2 50.4 12.2 6.2
0.7 2 0.9 3 15 4 79 54 0.5 4 3 1 1176 6708 4266 7 8232 3090 100.0 91.8 34.0 3.6
0.9 3 0.8 4 16 1 80 42 0.6 5 3 9 480.0 55080 3360 32 15360 2880 97.5 47.0 20.6 7.8
0.9 4 0.8 2 17 2 55 44 0.4 4 3 6 210.0 26940 2420 22 4620 2210 86.3 56.3 12.0 9.9
0.8 3 0.7 2 18 4 46 73 0.9 3 3 7 370.0 41342 3358 24 8880 2988 NaN NaN NaN NaN
0.8 3 0.9 3 15 3 63 62 0.4 4 3 6 1056.0 37980 3906 22 23232 2850 100.0 60.1 24.3 8.4
0.7 2 0.9 3 20 5 57 80 0.7 3 3 4 680.0 31080 4560 15 10200 3880 46.2 37.1 11.0 0.3
0.7 4 0.7 4 15 5 75 40 0.6 4 3 2 450 9800 3000 10 4500 2550 94.3 57.6 21.9 7.4
0.7 4 0.7 4 19 4 76 52 0.9 3 3 6 532 41352 3952 21 11172 3420 36.7 32.2 6.8 5.6
0.8 3 0.8 4 15 1 44 70 0.5 5 3 7 560 38416 3080 26 14560 2520 100.0 56.2 25.7 8.4
0.9 2 0.7 3 26 5 74 79 0.9 5 3 7 594.0 73556 5846 26 15444 5252 63.0 30.1 9.4 3.1
0.9 3 0.9 2 20 1 59 50 0.9 6 3 6 190.0 33888 2950 24 4560 2760 100.0 36.5 19.0 7.1
0.7 2 0.9 2 21 4 56 55 0.4 4 3 8 182 45584 3080 28 5096 2898 76.2 45.7 11.0 4.1
0.8 2 0.8 3 16 6 71 76 1 6 3 1 1716 7936 5396 9 15444 3680 100.0 45.4 42.4 5.5
0.8 2 0.8 4 15 3 54 72 0.7 5 3 6 1008.0 38016 3888 23 23184 2880 100.0 51.8 28.9 5.5
0.7 4 0.8 4 31 1 72 79 0.9 4 3 6 170.0 66888 5688 22 3740 5518 43.7 21.4 7.1 3.9
0.7 3 0.9 3 29 1 73 75 0.7 3 3 2 255 21254 5475 9 2295 5220 37.3 31.1 8.4 5.3
0.7 3 0.8 3 15 2 40 67 1 3 3 8 370 38288 2680 27 9990 2310 37.2 36.4 6.6 6.5
0.7 4 0.9 3 15 5 79 41 0.8 3 3 4 539.0 20956 3239 15 8085 2700 55.4 44.9 16.3 6.5
0.7 4 0.8 3 17 5 60 58 0.6 3 3 4 624 22944 3480 15 9360 2856 58.1 52.2 13.1 7.6
0.8 4 0.9 4 15 1 56 61 0.7 3 3 3 806.0 17724 3416 12 9672 2610 65.4 NaN 19.7 NaN
0.8 2 0.7 4 21 5 80 54 0.6 3 3 8 456.0 60672 4320 27 12312 3864 37.8 44.9 4.9 3.3
0.8 4 0.9 3 16 6 48 53 0.9 6 3 10 336 41640 2544 36 12096 2208 NaN NaN NaN NaN
0.8 2 0.7 4 22 2 57 74 0.5 5 3 6 390 47148 4218 23 8970 3828 NaN NaN NaN NaN
0.7 3 0.8 3 27 4 71 64 0.9 5 3 3 170 25914 4544 14 2380 4374 72.2 25.5 13.1 3.6
0.9 3 0.7 4 15 2 56 45 0.5 4 3 4 390.0 17880 2520 16 6240 2130 91.8 67.0 18.3 10.2
0.8 3 0.7 3 19 5 67 56 0.6 6 3 10 522 64120 3752 36 18792 3230 99.9 NaN 16.0 NaN
0.8 3 0.7 2 19 3 80 65 0.5 6 3 4 1134.0 35264 5200 18 20412 4066 100.0 44.1 22.5 6.5
0.7 2 0.9 3 15 3 43 48 0.8 4 3 5 234.0 18360 2064 19 4446 1830 93.2 NaN 19.2 NaN
0.9 2 0.8 3 15 1 45 61 0.4 4 3 4 465 19716 2745 16 7440 2280 97.7 74.5 21.7 11.4
0.8 2 0.8 2 15 6 47 67 0.9 5 3 9 629 43893 3149 32 20128 2520 99.7 50.1 17.2 6.7
0.7 3 0.8 4 16 1 58 53 0.9 5 3 7 546 38528 3074 26 14196 2528 99.5 36.0 22.3 4.7
0.8 3 0.8 4 15 1 41 41 0.3 4 3 9 121.0 28737 1681 31 3751 1560 95.8 64.6 17.0 10.4
0.9 3 0.7 2 18 5 73 51 0.9 4 3 3 555 18813 3723 13 7215 3168 70.0 40.8 11.6 8.5
0.7 2 0.9 4 24 2 60 70 0.9 6 3 10 264 79840 4200 36 9504 3936 96.3 NaN 20.7 NaN
0.9 3 0.8 4 15 2 45 75 0.8 4 3 4 675.0 23276 3375 16 10800 2700 88.4 49.1 22.6 9.7
0.8 3 0.8 2 15 5 41 76 0.6 6 3 6 506 30336 3116 24 12144 2610 100.0 63.4 23.5 9.9
0.9 4 0.8 3 15 5 41 68 0.5 6 3 9 418 41112 2788 33 13794 2370 100.0 71.2 28.4 11.6
0.7 2 0.7 3 20 3 64 71 0.9 5 3 5 744 39890 4544 20 14880 3800 85.8 29.8 14.4 3.1
0.9 4 0.8 2 18 4 57 74 0.9 6 3 5 798.0 35510 4218 21 16758 3420 100.0 NaN 22.1 NaN
0.7 2 0.9 4 17 6 51 71 0.3 5 3 4 629.0 23284 3621 17 10693 2992 100.0 58.5 28.6 5.6
0.9 2 0.9 4 26 5 80 63 0.8 5 3 2 308.0 18564 5040 11 3388 4732 83.6 32.3 20.7 2.8
0.7 3 0.9 3 17 1 70 67 0.4 4 3 5 1188.0 40250 4690 19 22572 3502 99.7 NaN 24.8 NaN
0.8 4 0.9 4 19 6 52 71 0.6 5 3 2 462 12428 3692 11 5082 3230 100.0 50.5 30.9 6.8
0.8 4 0.8 3 16 2 52 62 0.5 6 3 8 600 45056 3224 30 18000 2624 100.0 51.5 30.0 6.9
0.8 2 0.8 2 16 3 66 46 0.6 6 3 8 476 42176 3036 30 14280 2560 100.0 49.0 17.1 3.8
0.7 4 0.9 3 16 2 63 73 0.9 5 3 1 1271 7623 4599 8 10168 3328 100.0 50.0 35.1 10.3
0.7 3 0.8 3 19 6 80 52 0.5 4 3 9 588 62244 4160 31 18228 3572 70.9 46.4 10.5 5.0
0.8 2 0.8 3 15 3 40 51 0.8 3 3 3 210 10944 2040 12 2520 1830 55.0 NaN 11.1 NaN
0.9 4 0.8 2 15 3 40 69 0.6 4 3 10 390.0 48000 2760 34 13260 2370 83.3 NaN 13.5 NaN
0.8 3 0.8 4 16 1 70 51 0.5 5 3 10 722 63000 3570 35 25270 2848 99.2 47.8 22.5 6.8
0.7 3 0.9 2 19 5 49 48 0.8 6 3 9 110 38556 2352 33 3630 2242 100.0 41.6 20.2 6.3
0.7 2 0.7 2 20 3 65 56 0.9 5 3 7 400.0 46186 3640 26 10400 3240 81.5 30.5 9.2 0.3
0.8 4 0.7 4 16 4 46 51 0.7 6 3 1 266 4098 2346 9 2394 2080 100.0 63.1 35.3 8.0
0.8 4 0.7 4 18 1 49 58 0.3 3 3 7 286 37268 2842 24 6864 2556 NaN NaN NaN NaN
0.8 4 0.8 2 15 3 74 44 0.8 5 3 8 616 44096 3256 29 17864 2640 96.0 NaN 14.5 NaN
0.8 2 0.7 4 17 3 62 56 1 4 3 2 616 11984 3472 10 6160 2856 77.6 NaN 20.7 NaN
0.7 2 0.9 3 15 3 44 54 0.4 4 3 7 336 29064 2376 25 8400 2040 95.4 59.4 19.1 6.0
